id,source_group,source_name,url,scope
q55024,geo_britannica,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55025,geo_britannica,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55026,geo_singapore,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55027,geo_australia,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55028,geo_canada,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55029,geo_seattle,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55030,geo_nps,U.S. National Park Service,https://www.nps.gov/,Millî parklar ve tarihî alanlar
q55031,geo_belgium,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55032,geo_germany,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55033,geo_czech,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55034,geo_hungary,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55035,geo_denmark,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55036,geo_belgium,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55037,geo_italy,Encyclopaedia Britannica / ilgili resmî coğrafya kurumu,https://www.britannica.com/,Coğrafya ve yer bilgisi
q55038,ent_superhero,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55039,ent_superhero,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55040,ent_superhero,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55041,ent_superhero,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55042,ent_superhero,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55043,ent_superhero,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55044,ent_superhero,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55045,ent_scifi_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55046,ent_scifi_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55047,ent_scifi_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55048,ent_scifi_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55049,ent_scifi_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55050,ent_scifi_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55051,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55052,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55053,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55054,ent_tv,"Resmî yapım, yayıncı ve eser jeneriği / BFI",https://www.bfi.org.uk/,"Film, dizi, oyun ve müzik eser bilgisi"
q55055,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55056,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55057,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55058,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55059,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55060,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55061,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55062,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55063,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55064,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55065,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55066,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55067,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55068,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55069,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55070,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55071,hist_nasa,NASA,https://science.nasa.gov/,"Uzay, astronomi ve görev tarihi"
q55072,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55073,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55074,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55075,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55076,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55077,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55078,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55079,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55080,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55081,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55082,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55083,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55084,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55085,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55086,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55087,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55088,art_mythology,"Britannica / ilgili müze, yayıncı veya eser kaydı",https://www.britannica.com/,Sanat ve edebiyat
q55089,sci_nih,NIH / NLM,https://www.nih.gov/,İnsan biyolojisi ve tıp tarihi
q55090,sci_nih,NIH / NLM,https://www.nih.gov/,İnsan biyolojisi ve tıp tarihi
q55091,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55092,sci_nih,NIH / NLM,https://www.nih.gov/,İnsan biyolojisi ve tıp tarihi
q55093,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55094,sci_chemistry,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55095,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55096,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55097,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55098,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55099,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55100,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55101,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55102,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55103,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55104,sci_food,Britannica / ilgili bilim kurumu,https://www.britannica.com/science,Bilimsel genel bilgi
q55105,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55106,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55107,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55108,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55109,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55110,sport_fifa,FIFA,https://www.fifa.com/,Futbol tarihi ve turnuvalar
q55111,sport_nba,NBA,https://www.nba.com/,Basketbol kuralları ve tarihi
q55112,sport_nfl,NFL,https://www.nfl.com/,Amerikan futbolu
q55113,sport_nhl,NHL,https://www.nhl.com/,Buz hokeyi
q55114,sport_mlb,MLB,https://www.mlb.com/,Beyzbol
q55115,sport_rugby,İlgili uluslararası spor federasyonu,https://www.olympics.com/,Spor kuralı ve tarih kaydı
q55116,sport_itf,International Tennis Federation,https://www.itftennis.com/,Tenis kuralları ve tarihi
q55117,sport_itf,International Tennis Federation,https://www.itftennis.com/,Tenis kuralları ve tarihi
q55118,sport_golf,İlgili uluslararası spor federasyonu,https://www.olympics.com/,Spor kuralı ve tarih kaydı
q55119,sport_sailing,World Sailing,https://www.sailing.org/,Yelken
q55120,sport_cricket,İlgili uluslararası spor federasyonu,https://www.olympics.com/,Spor kuralı ve tarih kaydı
